"gene_id","GSM461177","GSM461178","GSM461180","GSM461181"
"FBgn0040080",11.1083542581191,10.8843566272012,11.1830087577463,11.1557810886519
"FBgn0037383",8.89485010067943,8.79341155749832,8.8098785820032,8.87371917576297
"FBgn0037779",9.54384281375105,9.53989279159829,9.4064114168391,9.37915405458333
"FBgn0000533",7.77344252639815,8.01689631873009,7.82802459753506,7.90947757127529
"FBgn0263025",8.48768876276492,8.69955649338436,8.67060217168365,8.73236214695794
"FBgn0264291",9.03750097980528,9.1624278360087,9.02834431017744,8.99562994743999
"FBgn0010340",8.63260239768011,8.58902715564916,8.6643284803868,8.45107519348636
"FBgn0038490",8.51063434067865,8.46945116643439,8.46747000991063,8.45107519348636
"FBgn0265276",8.45925618482152,8.31068444781403,9.16845203991373,9.0229342281925
"FBgn0014930",9.1134691368126,9.36279868735357,9.2863556476882,9.32504005097882
"FBgn0038809",11.1670432081676,11.156420616921,11.0852754690714,11.1400915159116
"FBgn0038678",8.71509545206203,8.7884288907356,8.70134701564799,8.71125911054714
"FBgn0037478",9.16141740243715,9.25387635823252,9.31750555223538,9.23341905754481
"FBgn0038428",9.46979823159402,9.6003431769282,9.81057872432454,9.65674821023367
"FBgn0015270",9.43667008436038,9.52953119838421,9.34453301410431,9.37085593543376
"FBgn0038853",11.2561842347028,11.128462481549,11.1578875991037,11.1369327221983
"FBgn0038306",9.60075723802958,9.70425573684502,9.7441456698731,9.69335574103085
"FBgn0051320",9.35771398377906,9.27005702228702,9.21406596214503,9.1562152816418
"FBgn0051184",9.05569501810061,9.2796606668243,9.30376098100887,9.30937384531832
"FBgn0039870",8.87977229895854,8.97084623087794,9.05437522010668,9.06482491518818
"FBgn0003165",12.4634460706514,12.1151681179312,12.4325719995584,12.3595531631717
"FBgn0038760",9.97392347877159,9.80256383284917,9.90002557443983,9.88598372998929
"FBgn0002781",11.7838167443414,11.5361071371306,11.6583776242484,11.7531520304685
"FBgn0038034",9.35970164927492,9.51119078508345,9.37423527428905,9.26474984089921
"FBgn0053970",8.06490827609824,8.10056515383635,8.00557359338887,7.99148590841206
"FBgn0038332",9.39493634378601,9.32348472757489,9.12901367316102,9.36584982300506
"FBgn0024957",10.7197111342626,10.7370155005566,10.7283889477974,10.7221569227549
"FBgn0023212",10.6000313674672,10.5591889162956,10.5640491074581,10.6327591718749
"FBgn0027492",12.6321477503585,12.4825874345256,12.4461534374787,12.4107791959989
"FBgn0011289",11.1289036565089,11.1106031663973,11.0106902319256,11.082130507301
"FBgn0263986",7.77344252639815,7.86804585191469,8.02265377129442,7.95281808770943
"FBgn0015269",10.6008120132533,10.4923989806725,10.6316069333908,10.524072145546
"FBgn0039054",7.92487327748703,7.81607005346953,7.70618435462229,7.90947757127529
"FBgn0286828",9.18925433091318,9.36279868735357,9.23622143225364,9.23900878336161
"FBgn0028734",11.9923081930143,11.7502307775072,11.9870125222549,11.8776063652384
"FBgn0039789",8.90379279660507,8.96244346213426,8.9971742575991,8.8788774901033
"FBgn0011766",12.5223103941598,12.1804635062866,12.0464677967856,12.2255334517866
"FBgn0051510",9.1134691368126,8.93683112619482,8.96972641302782,8.9485342668118
"FBti0019447",7.96194976739906,7.81607005346953,7.96907971414911,8.00057882779645
"FBgn0038535",12.5004142778235,12.3520296811081,12.3914108855272,12.3954705706409
"FBgn0260444",9.50029705079155,9.67209245073481,9.66383242269349,9.71888450014038
"FBgn0038437",8.33918480074937,8.49756658146506,8.45144156192237,8.32061180878125
"FBgn0038369",10.1513877650948,10.2791740334381,10.3438646585001,10.3119193924989
"FBgn0263047",8.13315022207366,8.07432186414085,8.37481949615654,8.02670794242285
"FBgn0011785",11.5022485772877,11.2092171356379,11.5463854279737,11.4262130912187
"FBgn0037705",9.69995854750998,9.36279868735357,9.27932189318804,9.14013638053216
"FBgn0038454",9.06851055813356,8.97084623087794,9.12901367316102,9.03411305302095
"FBgn0260743",8.80413089330768,8.8653164994237,8.74853851238549,8.81244361367971
"FBgn0067629",8.33348225195511,8.25501969021484,8.34738649964355,8.25853953224654
"FBgn0039726",9.19611032350546,9.51382727472329,9.38397723918305,9.36752081380068
"FBgn0260634",11.3391496561471,11.051385311634,11.314946608024,11.2556238361899
"FBgn0037231",7.99563107803283,8.07432186414085,8.0549043600152,8.08221936999269
"FBgn0037817",8.00624660886046,8.10056515383635,8.07020159685691,8.21349902331176
"FBgn0004876",10.5945546174052,10.3299540767585,10.682667537534,10.4880273540646
"FBgn0037834",10.8233499921915,10.8296464901671,11.0630282721652,10.9718423595537
"FBgn0000723",11.3072984408215,11.10815032465,11.1233888766901,11.1642263607523
"FBgn0037313",10.6980348581084,10.8910487782893,10.6060076905003,10.7420035628472
"FBgn0037890",9.74171764704729,9.86222816831527,9.81519778046073,9.73895262039137
"FBgn0039350",8.89783954110846,8.88819744314235,9.00168200583338,8.97233996848682
"FBgn0015781",9.07105607670538,9.08968589283897,9.11284900095143,9.11558561466151
"FBgn0053294",8.31018436995126,8.31068444781403,8.08501490915387,8.32061180878125
"FBgn0037737",9.08620872594227,9.16945389467155,8.96508301089285,9.09049166002061
"FBgn0051551",8.05565484043255,8.03196701180694,8.09938608185266,7.79737617282415
"FBgn0051514",8.18628824904752,8.22523763111627,8.07020159685691,8.08221936999269
"FBgn0039215",10.6423333267833,10.5286647603934,10.6316069333908,10.6282333061988
"FBgn0037943",9.70751458941447,9.90576266049766,9.63503103858485,9.74392173531377
"FBgn0038478",9.44410871272435,9.55527755361095,9.48634064561248,9.51526090798511
"FBgn0028684",10.2830952266159,10.4128835152171,10.5235344833823,10.5510204757847
"FBgn0051195",9.96155054937141,9.9832867565537,10.720077587135,10.5848258575586
"FBgn0028487",9.60728878143044,9.70652285208975,9.48037149153237,9.52412168875582
"FBgn0002719",13.1290079564415,13.009328390124,12.9756426732007,13.0625742970783
"FBgn0000279",8.21454022923063,8.26463781996434,8.3657922912541,8.25853953224654
"FBgn0027841",8.97272514097029,8.97918379960996,9.08399302028378,9.01390844865601
"FBgn0261479",9.54384281375105,9.61744717712728,9.55865463046156,9.54165845685714
"FBgn0039696",9.86490904292993,9.95356566414709,10.1748098514797,10.1743613471522
"FBgn0039827",9.68164228111738,9.63671885097349,8.00557359338887,8.15833777307833
"FBgn0038331",9.91217221945859,9.82344383177402,9.67927515743762,9.77576839284628
"FBgn0039261",10.2692906461561,10.2356310716762,10.2946482408928,10.2639373941608
"FBgn0037630",8.10020604674535,8.00126469468349,8.16572418134525,8.14530157151649
"FBgn0266744",7.89767950704671,8.0606367079219,8.14018482338602,8.00057882779645
"FBgn0037746",9.67238599084297,9.64624725740009,9.75625853379446,9.86805280594805
"FBgn0038854",10.3860918484393,10.4222428991047,10.4402459800425,10.3559265864432
"FBgn0037656",8.76404984169087,8.78342090075957,8.8098785820032,8.78175999447585
"FBgn0039510",8.15655974242418,8.26463781996434,8.2360636060467,8.1319393762167
"FBgn0037700",9.8501252460917,9.99608555248729,10.1800913961034,10.1174668284505
"FBgn0037466",9.87290394937055,9.76628844486354,9.69453560627476,9.69593134054844
"FBgn0039101",9.36959155739573,9.33571790757462,8.89785001919722,9.01843063627774
"FBgn0011655",10.9819683089533,10.5591889162956,10.6404572767839,10.8039239221071
"FBgn0039274",8.85517931638712,9.11200147812609,8.8418032914168,8.85018036410962
"FBgn0039731",8.55468862020027,8.68297181281623,8.68302267551555,8.71430276558637
"FBgn0039250",10.1728214255675,10.1027570321565,10.1060762987183,9.96486245925033
"FBgn0015513",11.8879035786765,11.9263680097757,12.0525608504942,11.8859241811725
"FBgn0017581",14.6733184231676,14.5060382974742,14.4132927122037,14.5448356648495
"FBgn0020249",10.2523393815475,10.4447134331121,10.5786148292681,10.5226760476051
"FBgn0040600",9.8608934357775,9.68827397526574,9.88698729235246,9.91352534891971
"FBgn0024329",11.7284438089023,11.6378806656116,11.7855297390632,11.6873936078397
"FBgn0039465",9.55915848687042,9.56290038080566,9.67157687457306,9.69593134054844
"FBgn0013343",11.5425846305226,11.3987789417347,11.5483810012444,11.6996316638773
"FBgn0027873",9.95282100660284,10.1748035734041,9.97364218063374,10.0122809074725
"FBgn0038197",9.63945566846884,9.45450153913092,9.52157017104684,9.40695389463463
"FBgn0038952",8.92145182981159,8.77838725878275,8.93200114864301,9.11351558975003
"FBgn0000139",9.93010849492983,10.1277491799628,9.68438199370103,9.81393124096469
"FBgn0020238",13.5634626559236,13.7154248406257,13.903422313803,13.885151973358
"FBgn0038476",10.4005847918688,10.3609418924265,10.9360558584496,10.9154173340976
"FBgn0037850",9.20970239219332,9.2796606668243,9.48037149153237,9.60947482562062
"FBgn0037270",12.4434202862563,12.5901103800835,12.496830904164,12.5521630625866
"FBgn0038965",9.27113054155125,9.38637457503923,9.30030010269096,9.31636179852364
"FBgn0003268",11.3377593477105,11.34089848797,11.542385912472,11.3566914337429
"FBgn0260935",9.4570198635953,9.55017006295681,9.45008924449919,9.40856972577478
"FBgn0026566",9.87688340523118,9.97221841076618,10.077958147337,10.0610199041928
"FBgn0037540",8.616765213216,8.66038601780189,8.63879271986915,8.61833323030524
"FBgn0044871",9.32341524484635,9.44618834985683,9.23622143225364,9.45453123601706
"FBgn0039674",9.91088177733739,9.73564106385298,9.84031735087946,9.90037648487638
"FBgn0051522",9.9934858490766,9.8501029287156,10.0414826273779,10.1562665427386
"FBgn0283535",12.0022555477391,12.0640683172155,11.9593332950506,11.9379432013608
"FBgn0023083",10.5080510550344,10.408852932822,10.3731846532895,10.4429125662664
"FBgn0037902",8.43971130669232,8.48363260576443,8.61251089669925,8.52583830964563
"FBgn0051133",8.39905117648307,8.65465149039113,8.6891709463093,8.52207088985622
"FBgn0004107",8.93017126830096,8.93250172137411,9.2028290495665,9.06265917102288
"FBgn0250823",11.4776575287436,11.4166841254616,11.4066439522027,11.2601883175637
"FBgn0037812",7.88314082163773,7.89071235761552,7.96907971414911,8.00947215854092
"FBgn0037950",7.93767330355053,8.01689631873009,7.96907971414911,7.94248415379666
"FBgn0004197",10.8569201049973,10.7252643044311,10.5493299231088,10.4901736523681
"FBgn0037714",8.22817379699896,8.21497663761506,8.15310516787777,8.23078166421513
